AgeGroup,StudyNo,value.Target,value.TargetNo,value.WordType,value.Proper,value.totalitems,value.correctitems,value.wrongitems,value.targetacc,value.rtrials,value.ptrials,value.btrials,value.utrials,value.rcorrecttrials,value.pcorrecttrials,value.bcorrecttrials,value.ucorrecttrials,value.racc,value.pacc,value.bacc,value.uacc,value.rmcq,value.pmcq,value.bmcq,value.umcq,value.r_know,value.r_dontknow,value.r_other,value.r_TOT,value.p_know,value.p_dontknow,value.p_other,value.p_TOT,value.b_know,value.b_dontknow,value.b_other,value.b_TOT,value.u_know,value.u_dontknow,value.u_other,value.u_TOT,value.correctmcq,value.wrongmcq,value.wrong_r,value.wrong_p,value.wrong_b,value.wrong_u,value.wrong_r_r,value.wrong_r_p,value.wrong_r_b,value.wrong_r_u,value.wrong_r_x,value.wrong_p_r,value.wrong_p_p,value.wrong_p_b,value.wrong_p_u,value.wrong_p_x,value.wrong_b_r,value.wrong_b_p,value.wrong_b_b,value.wrong_b_u,value.wrong_b_x,value.wrong_u_r,value.wrong_u_p,value.wrong_u_b,value.wrong_u_u,value.wrong_u_x,visible,value.know,value.dontknow,value.other,value.TOT,know_r_percent,know_p_percent,know_b_percent,know_u_percent,dontknow_r_percent,dontknow_p_percent,dontknow_b_percent,dontknow_u_percent,other_r_percent,other_p_percent,other_b_percent,other_u_percent,TOT_r_percent,TOT_p_percent,TOT_b_percent,TOT_u_percent,r_know_new,r_dontknow_new,r_other_new,r_TOT_new,p_know_new,p_dontknow_new,p_other_new,p_TOT_new,b_know_new,b_dontknow_new,b_other_new,b_TOT_new,u_know_new,u_dontknow_new,u_other_new,u_TOT_new
Old,4,Dean,31,PN,ProperName,36,21,15,0.583333333,9,9,9,9,4,7,5,5,0.444444444,0.777777778,0.555555556,0.555555556,1,1,1,1,4,4,0,1,7,2,0,0,5,1,1,2,5,1,0,3,36,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,21,8,1,6,0.19047619,0.333333333,0.238095238,0.238095238,0.5,0.25,0.125,0.125,0,0,1,0,0.166666667,0,0.333333333,0.5,0.444444444,0.444444444,0,0.111111111,0.777777778,0.222222222,0,0,0.555555556,0.111111111,0.111111111,0.222222222,0.555555556,0.111111111,0,0.333333333
Old,4,default,32,V,Word,36,3,33,0.083333333,9,9,9,9,2,1,0,0,0.222222222,0.111111111,0,0,1,0.888888889,0.666666667,0.333333333,3,3,0,3,1,5,0,3,1,3,2,3,2,4,1,2,26,10,0,1,3,6,NA,NA,NA,NA,NA,1,0,0,0,0,0.333333333,0.333333333,0,0,0.333333333,0.666666667,0,0.333333333,0,0,FALSE,7,15,3,11,0.428571429,0.142857143,0.142857143,0.285714286,0.2,0.333333333,0.2,0.266666667,0,0,0.666666667,0.333333333,0.272727273,0.272727273,0.272727273,0.181818182,0.333333333,0.333333333,0,0.333333333,0.111111111,0.555555556,0,0.333333333,0.111111111,0.333333333,0.222222222,0.333333333,0.222222222,0.444444444,0.111111111,0.222222222
Old,4,deference,33,N,Word,36,4,32,0.111111111,9,9,9,9,0,1,3,0,0,0.111111111,0.333333333,0,0.666666667,0.555555556,0.555555556,0.444444444,2,4,1,2,1,6,0,2,5,3,1,0,1,7,0,1,20,16,3,4,4,5,0,0.333333333,0.333333333,0,0.333333333,0.5,0,0.25,0,0.25,0.5,0,0.25,0,0.25,0.6,0,0,0.4,0,FALSE,9,20,2,5,0.222222222,0.111111111,0.555555556,0.111111111,0.2,0.3,0.15,0.35,0.5,0,0.5,0,0.4,0.4,0,0.2,0.222222222,0.444444444,0.111111111,0.222222222,0.111111111,0.666666667,0,0.222222222,0.555555556,0.333333333,0.111111111,0,0.111111111,0.777777778,0,0.111111111
Old,4,denigrate,34,V,Word,36,1,35,0.027777778,9,9,9,9,0,1,0,0,0,0.111111111,0,0,0.444444444,0.666666667,0.444444444,0.444444444,2,6,1,0,4,4,1,0,7,2,0,0,1,7,0,1,18,18,5,3,5,5,0.8,0,0.2,0,0,0.333333333,0,0.666666667,0,0,0.6,0,0.4,0,0,0.8,0,0,0,0.2,FALSE,14,19,2,1,0.142857143,0.285714286,0.5,0.071428571,0.315789474,0.210526316,0.105263158,0.368421053,0.5,0.5,0,0,0,0,0,1,0.222222222,0.666666667,0.111111111,0,0.444444444,0.444444444,0.111111111,0,0.777777778,0.222222222,0,0,0.111111111,0.777777778,0,0.111111111
Old,4,deplete,35,V,Word,36,9,27,0.25,9,9,9,9,1,3,3,2,0.111111111,0.333333333,0.333333333,0.222222222,0.888888889,0.888888889,0.777777778,0.888888889,2,5,1,1,3,4,2,0,6,1,1,1,3,5,0,1,31,5,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,FALSE,14,15,4,3,0.142857143,0.214285714,0.428571429,0.214285714,0.333333333,0.266666667,0.066666667,0.333333333,0.25,0.5,0.25,0,0.333333333,0,0.333333333,0.333333333,0.222222222,0.555555556,0.111111111,0.111111111,0.333333333,0.444444444,0.222222222,0,0.666666667,0.111111111,0.111111111,0.111111111,0.333333333,0.555555556,0,0.111111111
Old,4,diverge,36,V,Word,36,1,35,0.027777778,9,9,9,9,0,1,0,0,0,0.111111111,0,0,0.555555556,1,0.666666667,0.666666667,2,4,1,2,3,5,1,0,3,3,1,2,4,4,0,1,26,10,4,0,3,3,0.75,0,0.25,0,0,NA,NA,NA,NA,NA,0.666666667,0,0.333333333,0,0,0.333333333,0,0.333333333,0.333333333,0,FALSE,12,16,3,5,0.166666667,0.25,0.25,0.333333333,0.25,0.3125,0.1875,0.25,0.333333333,0.333333333,0.333333333,0,0.4,0,0.4,0.2,0.222222222,0.444444444,0.111111111,0.222222222,0.333333333,0.555555556,0.111111111,0,0.333333333,0.333333333,0.111111111,0.222222222,0.444444444,0.444444444,0,0.111111111
Old,4,eccentric,37,Adj,Word,36,3,33,0.083333333,9,9,9,9,1,0,1,1,0.111111111,0,0.111111111,0.111111111,0.444444444,0.555555556,0.222222222,0.555555556,3,3,1,2,0,6,3,0,5,4,0,0,4,4,1,0,16,20,5,4,7,4,0.4,0,0.2,0,0.4,0.25,0,0.75,0,0,0.142857143,0,0.857142857,0,0,0.25,0,0.5,0.25,0,FALSE,12,17,5,2,0.25,0,0.416666667,0.333333333,0.176470588,0.352941176,0.235294118,0.235294118,0.2,0.6,0,0.2,1,0,0,0,0.333333333,0.333333333,0.111111111,0.222222222,0,0.666666667,0.333333333,0,0.555555556,0.444444444,0,0,0.444444444,0.444444444,0.111111111,0
Old,4,elucidate,38,V,Word,36,4,32,0.111111111,9,9,9,9,1,2,1,0,0.111111111,0.222222222,0.111111111,0,0.111111111,0.777777778,0.333333333,0.222222222,4,3,1,1,5,3,0,1,6,3,0,0,2,4,2,1,13,23,8,2,6,7,0.75,0,0.125,0,0.125,1,0,0,0,0,0.666666667,0,0.333333333,0,0,0.571428571,0,0.142857143,0.142857143,0.142857143,FALSE,17,13,3,3,0.235294118,0.294117647,0.352941176,0.117647059,0.230769231,0.230769231,0.230769231,0.307692308,0.333333333,0,0,0.666666667,0.333333333,0.333333333,0,0.333333333,0.444444444,0.333333333,0.111111111,0.111111111,0.555555556,0.333333333,0,0.111111111,0.666666667,0.333333333,0,0,0.222222222,0.444444444,0.222222222,0.111111111
Old,4,embryology,39,N,Word,36,2,34,0.055555556,9,9,9,9,2,0,0,0,0.222222222,0,0,0,0.666666667,0.777777778,0.666666667,0.666666667,4,4,1,0,3,4,1,1,2,5,1,1,2,5,2,0,25,11,3,2,3,3,0.666666667,0,0,0,0.333333333,1,0,0,0,0,1,0,0,0,0,0.333333333,0.333333333,0,0,0.333333333,FALSE,11,18,5,2,0.363636364,0.272727273,0.181818182,0.181818182,0.222222222,0.222222222,0.277777778,0.277777778,0.2,0.2,0.2,0.4,0,0.5,0.5,0,0.444444444,0.444444444,0.111111111,0,0.333333333,0.444444444,0.111111111,0.111111111,0.222222222,0.555555556,0.111111111,0.111111111,0.222222222,0.555555556,0.222222222,0
Old,4,epithet,40,N,Word,36,0,36,0,9,9,9,9,0,0,0,0,0,0,0,0,0.222222222,0.444444444,0.666666667,0.111111111,3,5,1,0,2,6,1,0,2,6,0,1,3,5,0,1,13,23,7,5,3,8,0.714285714,0,0.142857143,0,0.142857143,0.6,0,0,0,0.4,0.666666667,0,0.333333333,0,0,0,0,0.125,0.375,0.5,FALSE,10,22,2,2,0.3,0.2,0.2,0.3,0.227272727,0.272727273,0.272727273,0.227272727,0.5,0.5,0,0,0,0,0.5,0.5,0.333333333,0.555555556,0.111111111,0,0.222222222,0.666666667,0.111111111,0,0.222222222,0.666666667,0,0.111111111,0.333333333,0.555555556,0,0.111111111
Old,4,facetious,41,Adj,Word,36,1,35,0.027777778,9,9,9,9,0,1,0,0,0,0.111111111,0,0,0.333333333,0.666666667,0.222222222,0.111111111,3,4,1,1,1,4,2,2,2,5,1,1,2,5,1,1,12,24,6,3,7,8,0.833333333,0,0.166666667,0,0,0.333333333,0,0.333333333,0,0.333333333,0.857142857,0,0.142857143,0,0,0.625,0,0.125,0.125,0.125,FALSE,8,18,5,5,0.375,0.125,0.25,0.25,0.222222222,0.222222222,0.277777778,0.277777778,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.333333333,0.444444444,0.111111111,0.111111111,0.111111111,0.444444444,0.222222222,0.222222222,0.222222222,0.555555556,0.111111111,0.111111111,0.222222222,0.555555556,0.111111111,0.111111111
Old,4,fervent,42,Adj,Word,36,4,32,0.111111111,9,9,9,9,0,1,3,0,0,0.111111111,0.333333333,0,0.777777778,0.888888889,0.666666667,0.777777778,2,4,1,2,2,6,1,0,5,3,1,0,3,6,0,0,28,8,2,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0.5,0,FALSE,12,19,3,2,0.166666667,0.166666667,0.416666667,0.25,0.210526316,0.315789474,0.157894737,0.315789474,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0.222222222,0.444444444,0.111111111,0.222222222,0.222222222,0.666666667,0.111111111,0,0.555555556,0.333333333,0.111111111,0,0.333333333,0.666666667,0,0
Old,4,foliage,43,N,Word,36,1,35,0.027777778,9,9,9,9,0,1,0,0,0,0.111111111,0,0,0.666666667,0.777777778,0.555555556,0.777777778,4,3,1,1,3,5,1,0,3,4,1,1,3,6,0,0,25,11,3,2,4,2,1,0,0,0,0,0.5,0.5,0,0,0,0.75,0,0.25,0,0,0,0,0.5,0,0.5,FALSE,13,18,3,2,0.307692308,0.230769231,0.230769231,0.230769231,0.166666667,0.277777778,0.222222222,0.333333333,0.333333333,0.333333333,0.333333333,0,0.5,0,0.5,0,0.444444444,0.333333333,0.111111111,0.111111111,0.333333333,0.555555556,0.111111111,0,0.333333333,0.444444444,0.111111111,0.111111111,0.333333333,0.666666667,0,0
Old,4,fortuitous,44,Adj,Word,36,1,35,0.027777778,9,9,9,9,0,1,0,0,0,0.111111111,0,0,0.555555556,0.666666667,0.555555556,0.555555556,5,3,1,0,7,1,1,0,4,4,0,1,5,2,2,0,21,15,4,3,4,4,1,0,0,0,0,0,0.333333333,0.666666667,0,0,0.25,0,0.5,0,0.25,0,0,0.5,0.5,0,FALSE,21,10,4,1,0.238095238,0.333333333,0.19047619,0.238095238,0.3,0.1,0.4,0.2,0.25,0.25,0,0.5,0,0,1,0,0.555555556,0.333333333,0.111111111,0,0.777777778,0.111111111,0.111111111,0,0.444444444,0.444444444,0,0.111111111,0.555555556,0.222222222,0.222222222,0
Old,4,Garland,45,PN,ProperName,36,19,17,0.527777778,9,9,9,9,3,8,4,4,0.333333333,0.888888889,0.444444444,0.444444444,1,1,1,1,2,3,0,4,8,0,0,1,4,2,0,3,4,2,0,3,36,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18,7,0,11,0.111111111,0.444444444,0.222222222,0.222222222,0.428571429,0,0.285714286,0.285714286,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.363636364,0.090909091,0.272727273,0.272727273,0.222222222,0.333333333,0,0.444444444,0.888888889,0,0,0.111111111,0.444444444,0.222222222,0,0.333333333,0.444444444,0.222222222,0,0.333333333
Old,4,Gershwin,46,PN,ProperName,36,17,19,0.472222222,9,9,9,9,2,6,4,5,0.222222222,0.666666667,0.444444444,0.555555556,0.777777778,1,1,0.888888889,5,2,1,1,5,2,1,1,5,3,0,1,5,3,0,1,33,3,2,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,FALSE,20,10,2,4,0.25,0.25,0.25,0.25,0.2,0.2,0.3,0.3,0.5,0.5,0,0,0.25,0.25,0.25,0.25,0.555555556,0.222222222,0.111111111,0.111111111,0.555555556,0.222222222,0.111111111,0.111111111,0.555555556,0.333333333,0,0.111111111,0.555555556,0.333333333,0,0.111111111
Old,4,gosling,47,N,Word,36,15,21,0.416666667,9,9,9,9,2,5,5,3,0.222222222,0.555555556,0.555555556,0.333333333,0.888888889,1,1,0.888888889,4,5,0,0,6,3,0,0,5,3,0,1,4,4,0,1,34,2,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,FALSE,19,15,0,2,0.210526316,0.315789474,0.263157895,0.210526316,0.333333333,0.2,0.2,0.266666667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.5,0.5,0.444444444,0.555555556,0,0,0.666666667,0.333333333,0,0,0.555555556,0.333333333,0,0.111111111,0.444444444,0.444444444,0,0.111111111
Old,4,Hale,48,PN,ProperName,36,7,29,0.194444444,9,9,9,9,2,3,2,0,0.222222222,0.333333333,0.222222222,0,1,0.777777778,0.888888889,0.888888889,4,2,1,2,7,1,0,1,3,3,1,2,3,3,0,3,32,4,0,2,1,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FALSE,17,9,2,8,0.235294118,0.411764706,0.176470588,0.176470588,0.222222222,0.111111111,0.333333333,0.333333333,0.5,0,0.5,0,0.25,0.125,0.25,0.375,0.444444444,0.222222222,0.111111111,0.222222222,0.777777778,0.111111111,0,0.111111111,0.333333333,0.333333333,0.111111111,0.222222222,0.333333333,0.333333333,0,0.333333333
Old,4,Hancock,49,PN,ProperName,36,10,26,0.277777778,9,9,9,9,3,5,2,0,0.333333333,0.555555556,0.222222222,0,0.333333333,0.777777778,0.444444444,0.444444444,7,1,1,0,6,2,0,1,3,4,1,1,1,5,0,3,18,18,6,2,5,5,0.833333333,0,0.166666667,0,0,1,0,0,0,0,0.8,0,0.2,0,0,0.4,0,0.2,0,0.4,FALSE,17,12,2,5,0.411764706,0.352941176,0.176470588,0.058823529,0.083333333,0.166666667,0.333333333,0.416666667,0.5,0,0.5,0,0,0.2,0.2,0.6,0.777777778,0.111111111,0.111111111,0,0.666666667,0.222222222,0,0.111111111,0.333333333,0.444444444,0.111111111,0.111111111,0.111111111,0.555555556,0,0.333333333
Old,4,Helsinki,50,PN,ProperName,36,12,24,0.333333333,9,9,9,9,2,5,2,3,0.222222222,0.555555556,0.222222222,0.333333333,0.555555556,1,0.777777778,0.888888889,5,4,0,0,5,3,0,1,3,5,1,0,3,5,0,1,29,7,4,0,2,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,FALSE,16,17,1,2,0.3125,0.3125,0.1875,0.1875,0.235294118,0.176470588,0.294117647,0.294117647,0,0,1,0,0,0.5,0,0.5,0.555555556,0.444444444,0,0,0.555555556,0.333333333,0,0.111111111,0.333333333,0.555555556,0.111111111,0,0.333333333,0.555555556,0,0.111111111
Old,4,hemorrhage,51,N,Word,36,11,25,0.305555556,9,9,9,9,2,4,3,2,0.222222222,0.444444444,0.333333333,0.222222222,0.777777778,1,0.888888889,0.888888889,3,5,1,0,5,4,0,0,4,3,1,1,5,2,2,0,32,4,2,0,1,1,0,0,0.5,0,0.5,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,FALSE,17,14,4,1,0.176470588,0.294117647,0.235294118,0.294117647,0.357142857,0.285714286,0.214285714,0.142857143,0.25,0,0.25,0.5,0,0,1,0,0.333333333,0.555555556,0.111111111,0,0.555555556,0.444444444,0,0,0.444444444,0.333333333,0.111111111,0.111111111,0.555555556,0.222222222,0.222222222,0
Old,4,herbaceous,52,Adj,Word,36,1,35,0.027777778,9,9,9,9,0,0,0,1,0,0,0,0.111111111,0.777777778,0.555555556,0.444444444,0.555555556,4,4,1,0,2,6,1,0,4,4,0,1,2,6,1,0,21,15,2,4,5,4,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0.2,0,0.4,0,0.4,0,0,0.5,0,0.5,FALSE,12,20,3,1,0.333333333,0.166666667,0.333333333,0.166666667,0.2,0.3,0.2,0.3,0.333333333,0.333333333,0,0.333333333,0,0,1,0,0.444444444,0.444444444,0.111111111,0,0.222222222,0.666666667,0.111111111,0,0.444444444,0.444444444,0,0.111111111,0.222222222,0.666666667,0.111111111,0
Old,4,hoist,53,V,Word,36,13,23,0.361111111,9,9,9,9,4,4,3,2,0.444444444,0.444444444,0.333333333,0.222222222,1,1,0.888888889,1,4,4,1,0,6,2,0,1,6,3,0,0,3,4,0,2,35,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,FALSE,19,13,1,3,0.210526316,0.315789474,0.315789474,0.157894737,0.307692308,0.153846154,0.230769231,0.307692308,1,0,0,0,0,0.333333333,0,0.666666667,0.444444444,0.444444444,0.111111111,0,0.666666667,0.222222222,0,0.111111111,0.666666667,0.333333333,0,0,0.333333333,0.444444444,0,0.222222222
Old,4,idiosyncrasy,54,N,Word,36,0,36,0,9,9,9,9,0,0,0,0,0,0,0,0,0.222222222,0.444444444,0.111111111,0.555555556,4,4,1,0,2,6,1,0,3,4,1,1,0,5,1,3,12,24,7,5,8,4,0.571428571,0,0.428571429,0,0,0.2,0.2,0.6,0,0,0.625,0,0.25,0,0.125,0.75,0,0.25,0,0,FALSE,9,19,4,4,0.444444444,0.222222222,0.333333333,0,0.210526316,0.315789474,0.210526316,0.263157895,0.25,0.25,0.25,0.25,0,0,0.25,0.75,0.444444444,0.444444444,0.111111111,0,0.222222222,0.666666667,0.111111111,0,0.333333333,0.444444444,0.111111111,0.111111111,0,0.555555556,0.111111111,0.333333333
Old,4,injudicious,55,Adj,Word,36,0,36,0,9,9,9,9,0,0,0,0,0,0,0,0,0.555555556,0.111111111,0.333333333,0.444444444,2,5,1,1,3,5,1,0,2,6,0,1,1,7,0,1,13,23,4,8,6,5,1,0,0,0,0,0.75,0.125,0,0,0.125,0.666666667,0,0.333333333,0,0,0.8,0,0,0,0.2,FALSE,8,23,2,3,0.25,0.375,0.25,0.125,0.217391304,0.217391304,0.260869565,0.304347826,0.5,0.5,0,0,0.333333333,0,0.333333333,0.333333333,0.222222222,0.555555556,0.111111111,0.111111111,0.333333333,0.555555556,0.111111111,0,0.222222222,0.666666667,0,0.111111111,0.111111111,0.777777778,0,0.111111111
Old,4,instigate,56,V,Word,36,1,35,0.027777778,9,9,9,9,0,0,0,1,0,0,0,0.111111111,0.444444444,0.333333333,0.555555556,0.444444444,6,2,0,1,3,4,2,0,4,4,0,1,6,1,1,1,16,20,5,6,4,5,0.8,0,0,0,0.2,0.833333333,0,0.166666667,0,0,0.25,0.5,0,0,0.25,1,0,0,0,0,FALSE,19,11,3,3,0.315789474,0.157894737,0.210526316,0.315789474,0.181818182,0.363636364,0.363636364,0.090909091,0,0.666666667,0,0.333333333,0.333333333,0,0.333333333,0.333333333,0.666666667,0.222222222,0,0.111111111,0.333333333,0.444444444,0.222222222,0,0.444444444,0.444444444,0,0.111111111,0.666666667,0.111111111,0.111111111,0.111111111
Old,4,interject,57,V,Word,36,1,35,0.027777778,9,9,9,9,0,1,0,0,0,0.111111111,0,0,1,0.777777778,0.888888889,0.888888889,3,3,2,1,3,5,1,0,1,6,1,1,1,6,1,1,32,4,0,2,1,1,NA,NA,NA,NA,NA,0,0.5,0.5,0,0,1,0,0,0,0,0,1,0,0,0,FALSE,8,20,5,3,0.375,0.375,0.125,0.125,0.15,0.25,0.3,0.3,0.4,0.2,0.2,0.2,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0.222222222,0.111111111,0.333333333,0.555555556,0.111111111,0,0.111111111,0.666666667,0.111111111,0.111111111,0.111111111,0.666666667,0.111111111,0.111111111
Old,4,libel,58,N,Word,36,12,24,0.333333333,9,9,9,9,2,5,3,2,0.222222222,0.555555556,0.333333333,0.222222222,0.666666667,0.888888889,0.888888889,0.555555556,6,2,1,0,7,1,0,1,4,3,1,1,3,3,1,2,27,9,3,1,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,0,0,0.25,0,FALSE,20,9,3,4,0.3,0.35,0.2,0.15,0.222222222,0.111111111,0.333333333,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0.25,0.25,0.5,0.666666667,0.222222222,0.111111111,0,0.777777778,0.111111111,0,0.111111111,0.444444444,0.333333333,0.111111111,0.111111111,0.333333333,0.333333333,0.111111111,0.222222222
Old,4,Lindbergh,59,PN,ProperName,36,29,7,0.805555556,9,9,9,9,8,7,9,5,0.888888889,0.777777778,1,0.555555556,0.888888889,1,0.888888889,0.888888889,9,0,0,0,8,1,0,0,9,0,0,0,6,2,0,1,33,3,1,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,FALSE,32,3,0,1,0.28125,0.25,0.28125,0.1875,0,0.333333333,0,0.666666667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,1,1,0,0,0,0.888888889,0.111111111,0,0,1,0,0,0,0.666666667,0.222222222,0,0.111111111
Old,4,loquacious,60,Adj,Word,36,2,34,0.055555556,9,9,9,9,0,1,1,0,0,0.111111111,0.111111111,0,0.444444444,0.111111111,0.333333333,0.222222222,5,2,1,1,6,3,0,0,5,2,0,2,3,3,0,3,10,26,5,8,6,7,1,0,0,0,0,0.5,0.125,0.25,0,0.125,0.833333333,0,0.166666667,0,0,1,0,0,0,0,FALSE,19,10,1,6,0.263157895,0.315789474,0.263157895,0.157894737,0.2,0.3,0.2,0.3,1,0,0,0,0.166666667,0,0.333333333,0.5,0.555555556,0.222222222,0.111111111,0.111111111,0.666666667,0.333333333,0,0,0.555555556,0.222222222,0,0.222222222,0.333333333,0.333333333,0,0.333333333
Old,4,Mandela,61,PN,ProperName,36,21,15,0.583333333,9,9,9,9,6,6,4,5,0.666666667,0.666666667,0.444444444,0.555555556,1,1,1,1,7,0,0,2,8,1,0,0,4,2,0,3,4,1,1,3,36,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,23,4,1,8,0.304347826,0.347826087,0.173913043,0.173913043,0,0.25,0.5,0.25,0,0,0,1,0.25,0,0.375,0.375,0.777777778,0,0,0.222222222,0.888888889,0.111111111,0,0,0.444444444,0.222222222,0,0.333333333,0.444444444,0.111111111,0.111111111,0.333333333
Old,4,meager,62,Adj,Word,36,1,35,0.027777778,9,9,9,9,0,1,0,0,0,0.111111111,0,0,0.333333333,0.444444444,0.222222222,0.333333333,0,7,0,2,1,6,1,1,1,7,0,1,2,6,0,1,12,24,6,5,7,6,0.5,0,0.333333333,0,0.166666667,0.4,0,0.4,0,0.2,0.142857143,0,0.857142857,0,0,0,0,0.5,0,0.5,FALSE,4,26,1,5,0,0.25,0.25,0.5,0.269230769,0.230769231,0.269230769,0.230769231,0,1,0,0,0.4,0.2,0.2,0.2,0,0.777777778,0,0.222222222,0.111111111,0.666666667,0.111111111,0.111111111,0.111111111,0.777777778,0,0.111111111,0.222222222,0.666666667,0,0.111111111
Old,4,Miller,63,PN,ProperName,36,8,28,0.222222222,9,9,9,9,3,2,2,1,0.333333333,0.222222222,0.222222222,0.111111111,0.555555556,0.444444444,0.555555556,0.555555556,4,5,0,0,2,6,0,1,3,5,0,1,0,8,1,0,19,17,4,5,4,4,0.75,0,0.25,0,0,0.4,0,0.2,0,0.4,0.25,0.25,0.5,0,0,0,0.25,0.75,0,0,FALSE,9,24,1,2,0.444444444,0.222222222,0.333333333,0,0.208333333,0.25,0.208333333,0.333333333,0,0,0,1,0,0.5,0.5,0,0.444444444,0.555555556,0,0,0.222222222,0.666666667,0,0.111111111,0.333333333,0.555555556,0,0.111111111,0,0.888888889,0.111111111,0
Old,4,mince,64,V,Word,36,5,31,0.138888889,9,9,9,9,0,3,1,1,0,0.333333333,0.111111111,0.111111111,1,0.888888889,0.888888889,1,5,4,0,0,9,0,0,0,4,2,1,2,6,2,1,0,34,2,0,1,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,FALSE,24,8,2,2,0.208333333,0.375,0.166666667,0.25,0.5,0,0.25,0.25,0,0,0.5,0.5,0,0,1,0,0.555555556,0.444444444,0,0,1,0,0,0,0.444444444,0.222222222,0.111111111,0.222222222,0.666666667,0.222222222,0.111111111,0
Old,4,monotony,65,N,Word,36,9,27,0.25,9,9,9,9,2,4,2,1,0.222222222,0.444444444,0.222222222,0.111111111,0.888888889,0.666666667,0.666666667,0.666666667,2,5,2,0,5,4,0,0,4,4,0,1,5,4,0,0,26,10,1,3,3,3,0,0,0,0,1,0.333333333,0.333333333,0,0,0.333333333,0.666666667,0,0.333333333,0,0,0.666666667,0.333333333,0,0,0,FALSE,16,17,2,1,0.125,0.3125,0.25,0.3125,0.294117647,0.235294118,0.235294118,0.235294118,1,0,0,0,0,0,1,0,0.222222222,0.555555556,0.222222222,0,0.555555556,0.444444444,0,0,0.444444444,0.444444444,0,0.111111111,0.555555556,0.444444444,0,0
Old,4,Nairobi,66,PN,ProperName,36,5,31,0.138888889,9,9,9,9,1,1,3,0,0.111111111,0.111111111,0.333333333,0,0.888888889,0.777777778,0.777777778,1,1,8,0,0,3,6,0,0,4,3,1,1,0,8,0,1,31,5,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,FALSE,8,25,1,2,0.125,0.375,0.5,0,0.32,0.24,0.12,0.32,0,0,1,0,0,0,0.5,0.5,0.111111111,0.888888889,0,0,0.333333333,0.666666667,0,0,0.444444444,0.333333333,0.111111111,0.111111111,0,0.888888889,0,0.111111111
Old,4,nullify,67,V,Word,36,0,36,0,9,9,9,9,0,0,0,0,0,0,0,0,0.222222222,0.444444444,0.444444444,0.555555556,5,4,0,0,3,4,1,1,3,4,1,1,5,2,0,2,15,21,7,5,5,4,1,0,0,0,0,0.2,0.2,0.4,0,0.2,0,0,1,0,0,0.5,0,0.25,0.25,0,FALSE,16,14,2,4,0.3125,0.1875,0.1875,0.3125,0.285714286,0.285714286,0.285714286,0.142857143,0,0.5,0.5,0,0,0.25,0.25,0.5,0.555555556,0.444444444,0,0,0.333333333,0.444444444,0.111111111,0.111111111,0.333333333,0.444444444,0.111111111,0.111111111,0.555555556,0.222222222,0,0.222222222
